review_id,order_id,review_score,review_comment_message,predicted_stars,model_confidence,agrees_with_rating
7df5637d757e951831fe28eea2b5c699,6ace4fd24c8e5661014f21454a84bf1c,3,O produto ainda não chegou mas é sabido que o motivo do atraso é a greve dos Caminhoneiros e Petroleiros.,1,0.509,False
66ab6cbaf62623a99462ab51af58814c,5dcaecab15d20be174a67f4f5392cd84,3,O produto foi entregue no prazo porém veio incorreto. Entrei em contato e eles vão providenciar a troca.,3,0.324,True
3257e4f3c99ea386f27e6ddff9f47f88,c38d4404acc45d16a0efea202c53271d,3,"O tecido é ótimo o cumprimento na altura também a, porem na largura não veio exatamente quatro metros veio bem menos, então deveria ter comprado duas aí sim fica como na foto. Chega bem antes do prazo",3,0.497,True
aedd9a70c3cafcfa6493755a2c3ae57a,03772e1a30e1a11c351ff80f0e20263f,3,"Foi entregue dentro do prazo, porém o produto veio com uma parte descosturada",1,0.436,False
974083ef01734807839d40f9bf27d52e,1dfbde97fe9eccbac2db9ab2f3d45a9b,3,Não veio com garantia e na discrição falava que vinha com 12 meses ,1,0.576,False
4e2f8754dcd1c225118bdb09ac5c7098,705de20d99bad1d33f30357181b9e9ad,3,"Achei o produto muito pequeno, e o material fraco.Como os produtos do baratheon são de ótima qualidade deixou a desejar.",2,0.59,False
18d7eb1fd03118650e3c018926bdfe8d,c7b44077f6d014b67c3164e103e3bf02,3,"Boa noite, fiz a compra de 2 pendentes e chegou somente 1 no dia 30/11. Gostaria de saber qual o cod de rastreio do pendente que está faltando. Att",3,0.306,True
97aa31bfd719270fde87df2c82c2b8cf,857963f443c1183582fc6386fd62ddcf,3,O quadro foi entregue pelos correios e chegou com uma madeira atrás quebrada e a tela do quadro danificada afundada...ou seja...chegou avariado o produto ,1,0.761,False
7f2f0fcb20ac0149d944fe516625b8d8,34ae480fe2cec3fa921d33b72b32572a,3,"Comprei 3 unidades de delfetores do Ar-condicionado, só fui recebido 2 unidades. 1 Não fui recebido até agora. liguei ao vendedor 3 vezes e disse que vai mandar, já faz mais de 1 semana,. nada.....",1,0.864,False
b4544f06c4e2a702a6f27754b7057078,4c374f090868ac5a5910f6b1fd383c25,3,"Recebi parte do pedido, comprei 6 cartuchos, mas recebi somente 5. Já enviei uma mensagem. Por favor, poderiam verificar onde foi parar o outro cartucho? Obrigada",1,0.654,False
2aff17b27e1fa4125d6d9e9800b22d07,d0d30d1f6b48c8e1266d9b960dc191d5,3,Tudo em ordem.,5,0.47,False
ce63c482824764c7b9e0b78767698db3,36c837ea192cfeb737b78024800b3cb3,3,"O produto chegou com um pequeno defeito, que pode ter sido ocasionado no transporte, porém devido a urgência na instalação do mesmo, optei por ficar com ele mesmo assim.",2,0.348,False
1b2c67a89670267c3389759d15414336,82e77a081a87b4df3966d2fce4962e3c,3,O canudo do borrifador do perfume Individuel da Mont Blanc não alcança o final do frasco. Os dois que comprei vieram com este defeito. ,1,0.522,False
eba57077dd9a42781d27f716be67c381,b3428c9dee69a4b1b8c6cda6055e5874,3,Gostei do produto e chegou antes do prazo.,5,0.546,False
b5a9c11a10ed92eb226c9e870c29a1c7,62a1dd419d1944689273edbf74ba1ec7,3,Prazo muito longo pra receber,3,0.295,True
65128c95d2309170ba0cba5492047e06,d2d67121a09535b3a7b6a000e58d8625,3,Achei um pouco demorado a entrega,3,0.531,True
0dd1898196492ce54a4ee7dcc78e0ff6,1733916305727c04da99e1ceab781c93,3,Um bom produto. ,4,0.549,False
d8441010ea3e250b25333ec36b869fc1,c516d2f709c6364f4972d91c96569568,3,"Produto muito bom, pena que chegou amassado. Mas recomendo",4,0.48,False
fb95ac3e3e20b0ce31ad54919af48520,99bccccad5e2c29b5e0c964c7a0e5340,3,sempre compro neste site muito bom,5,0.68,False
a56724f500d6eb34a676dfc81e3ea30e,56f5835a474cdf734462ea3149a1fa90,3,Motivo q um dos fones n consigo sintonizar rádio FM da cor preta n restante parece bom.,3,0.404,True
b56cd03e7e646d56c701c6608807323d,56dc63a3acc55198e59e64a07cb6db7f,3,Colocaram uma data e até hje não chegou e new uma data prevista para a entrega vcs colocaram dinovo ,1,0.705,False
a096233e4810ab81f7ead145254bc1e6,b605af5fb88eb77cc70df27f2df3a883,3,"Produto diferente do modelo da foto é fabricante, pior qualidade. ",1,0.427,False
c5efc0219f2949a8f81d5e8b39b9ca0c,1cbcc355e275e5143ab1dbf260ca14f1,3,Recebi corretamente o produto,4,0.272,False
a7d3b8dc3964b56c369aef8de1573bc5,1347acf3fe05018c48139ce35aca77a6,3,"Único defeito, eu pedi o produto da cor verde e veio amarela .",1,0.425,False
6e151daed3abac013475fd7942af067a,8d5af908ce8ffa721a9f665abb660200,3,Recebi o produto em menos tempo que o esperado mas não atendeu 100% das minhas demandas. A alça veio estragada e o tubo é difícil de lacrar de verdade ,2,0.534,False
15cb66fca6bc4b85dd1346951f5b4a79,c00b90f6bc9d5a080080d5c3f852f50b,3,"Chegou dentrou do prazo, porem a cortina estava um pouco torta na parte inferior, achei a parte em pvc ""fina"", frete caro.",3,0.54,True
2decd5d691ecc931cecfab39686f8cad,f1462fd2d8a35339426c88472ba32354,3,Difícil de montar ,2,0.418,False
cf94cdfaeecd50c96f6ce33955739718,56489a88db0de4afa3664cb5712f7d31,3,"Produto excelente!
So veio a cor errada. ",4,0.404,False
04a86ddc8dc7a59bd1963915a046884e,29a73b04c3a24a3d00b7262ab67299ad,3,O tecido não é bom.,2,0.503,False
aac99722c57d142d984db08e9aa56c8d,dbf28dc3dffa48ddd066ad50c10c54e6,3,O produto chegou porém atrasadíssimo pq era presente,2,0.419,False
b73c11c6ade88f89503676c6bf2e7cc7,67ac603e90054a9d303d24bd48fecaa5,3,produto entregue e em boas condições,4,0.481,False
b89b4460c0b589c0614d9b0126ae755a,3c75044db750a89606612ed286713eb8,3,Produto bom em conforme com o preço ,4,0.509,False
a0ba97ce98f76cf57bb2c5530513be70,7033745709b7cf1bac7d2533663592de,3,dentro do anunciado.,5,0.24,False
ab6b7c5d3391999b753c0bf4a994a6d2,08af87fbe33eeebc7840433d94718046,3,Pedido cancelado mesmo antes do despacho. Irei trocar por outro produto,1,0.778,False
afcd6f7bcf425a6d5e4c42ef080c72e6,46e0dd5cd4dd2530f0e9563886d82e09,3,"O produto foi entregue, porém a pelicula do celular veio no tamanho incorreto, impedindo o uso.
Ou seja, usei apenas a capinha, paguei total de 100% para usar 50%.",1,0.534,False
08a5df4d031359571e4ad830fc048d20,63001e1c2d2bbc51ed386b4830c757c8,3,Boa,4,0.407,False
28bd97c0d1bb8fe71145880138994ecc,915cfc1bb5564cda804c1e544780f701,3,Único ponto negativo é que achei o tamanho pequeno e o tabuleiro não fica fixamente reto. ,3,0.469,True
3c3af66071d04f16ca094ab723ed1b93,2e7ca2344bf0db90bba866fa90409cfd,3,Nenhuma,1,0.507,False
c3c7a148164f07326f1d927912b3617b,0731519818400f39a85714db501f1781,3,tudo certo entrega rápida,5,0.538,False
3c337cda1dbcf8d527fdeee1a2cf0feb,89fd0af8914b1f149a531f98a183a860,3,"O jogo americano mostrava que eram dois guardanapos, veio apenas um. Colocaram um Livro que eu não havia pedido. ",1,0.717,False
dafe744cb9c8ad2c4135391b1a46f1b9,88b6c7abc4434ef05f56d22ada8f957a,3,O produto apresenta defeito de fabricação. Aguardo ,1,0.645,False
8892d9e70de3e86e4281abee4daa125b,6fae9a0c40ff98d96a5ce24aed7ad0c7,3,chegou no prazo,1,0.279,False
f3391b83c48e1ff67d0f06f27d4f86b5,47a1cdc1ae52b80a3800fb4509e657e4,3,O produto veio errado,1,0.574,False
77dec29f8515e02e0e858fd92a601534,96c9a85ac467d3065eb7f6d184672511,3,"Produto de boa qualidade , só não sei dizer ainda quantos ao benefícios ",4,0.529,False
387f9786a2a1e00ae0ecad8da2e59530,321b1257cfaf6c0ca8a709d230158920,3,"Tudo entregue certo, só o tapete que era bem mais claro do que o da foto. Por isso dos 3 pontos ",3,0.977,True
6c86ec20e0c482e936bf244e9cfda6a4,ea54412cecde6581601103024747302d,3,"Produto veio embalado corretamente porém mesmo assim a lata veio amassada demais, sorte que não durou ou vazou nada. Produto excelente",4,0.294,False
2b8b6ed7fdc7f245ccc8d14682ed79a2,eb4a0e0fa996c4a0815f6ac1347235d0,3,Gostei. Achei um pouco frágil.,4,0.567,False
2dc10355cd4c16a2850882da88dec09f,39e3311579afb8c467eac9a76b7e8561,3,Entrega muito demorada e ainda houve atraso!,1,0.579,False
5ac621f07bffede8f98981812466c4d9,c1455c8a20a788e3c2d4093001d92c05,3,"Recebi o produto correto, porém o valor do produto na NF ficou a menor, R$ 172,00 sendo que comprei a 219,90.
O valor do frete calculado foi R$ 18,90 e veio R$ 93,00.
Gostaria que viesse com correto",2,0.394,False
b963d99f58884549580bb91b0d8f2480,0d3361c2f225ac28b02f7a5492ed73fb,3,"comprei a mercadoria mais a mesma veio sem N.Fiscal, sem Manual de Montagem, braço veio lascado, o tampão da mesa todo marcado com riscos e algumas madeiras com sinal de mofo, Solicitei a devolução",1,0.833,False
7ccc16ff4b3600dfec5913c529929242,6a7a8e304ef95be2494384f8d2557845,3,infelizmente o produto chegou ontem o tecnico instalou e nao funciona em nenhum dos notebboks como faço?vou ate a loja hj ,1,0.878,False
91819ee1e79ef33c1bdb10568b37dc71,911e92767c07ba9926268bae6b4362b3,3,ATÉ AGORA NÃO TENHO NADA A RECLAMAR,1,0.61,False
143a4c6fc98176a2b080bd76bebad70e,65a39f90b35161fae82145e9a9725bb9,3,pedi casio prata com fundo preto veio com fundo branco ,1,0.364,False
c9aadb1be0fd9dd281a5aedc058a8e9a,b482da27c44f99cbb2c11a278ba31d6c,3,"o unico problema é que comprei dois produtos identicos e recebi apenas um, a loja alega que o pedido sera enviado separado, isso não é bom... Mas alem disso nao tenho o que reclamar!",2,0.391,False
64f5ab4adae0a617db0f00f9aacde8d8,70dc122cb381c36bb405197904788449,3,"Pagamos o produto e o frete. O stark informou que o produto ficou parado no Correio, mas o correio não nos informou que o produto estava la. Pagamos o frete até nossa casa.",1,0.68,False
42a4de4b480075e5cf80d98fcddf88b7,71049671af38d8dacc4b8bc9e488a4af,3,Ótima,3,0.267,True
ef8d2046c41b725d72761ecfb0c4b5f7,396b08e638fbc9a9d6747df738dbd29c,3,"Produto novo, parece estar tudo certo, porém a caixa nao veio lacrada. ",3,0.519,True
38bcaf95057f842c3b64408733eaab1b,ca36cc19c0a413c8f724ae07323cd2cc,3,Só recebi um produto. Consta que já recebi os dois. Não recebi a sapateira. ,1,0.641,False
2cf53d5c5c7d27d7138e227b1d45251c,1d28f6017289eba334290b00546ea432,3,Sem opinião,3,0.265,True
74d19a5edbce37f2cc72670e49f21d43,7b8d0a893743d55557532e35a0b73a31,3,Entrega ótima. Produto ruim.,2,0.439,False
2ef0a97f7e3c2b0e7ec1f43b714ce52e,922acd93e452539fe6833fd485296ffe,3,"Maior do que eu esperava! Gostei, porém não vai da para minha cozinha! Muito grande! ",4,0.318,False
b862141e62ede6da3cb894b414ec715a,f6352809547e1221141a36c6cbaaba58,3,"Achei que a corda do pescoço fosse mais grossa, pelas imagens, mas ela é bem fina.
Também a ponta da flecha tem um formato côncavo, atrás dela é tipo um buraco. Nas imagens não mostravam isso. ",2,0.497,False
8732be6dc2bfa5923569d88fe0c072ed,fa5140866cde7c9764922065831a5510,3,Apenas é muito demorado o prazo de entrega.,2,0.372,False
56576c8075a480ecc49e88c88ed76b72,f23026c2bb8bf3bb814eb4454f169f51,3,FALTOU 02 TUBOS DE BOLINAS,1,0.584,False
22389927db0c1a93992bdfa88c7716f9,4e1fb96e2f63c315a9ca0c11d9254ada,3,Eu tive que ir buscar nos correios.,1,0.298,False
65a22088e8057ea477b4b4c36766f38a,886ddb536ba82bd61a9d3ddbf5d0e73d,3,"bom dia.
efetuei a compra de 4 kits de molas 18cm ( cod. KLJ34634) e chegaram somente 3 kits.

aguardo solução para meu problema",4,0.325,False
3ee35128115fb68bf4f87111c304cfd8,35f6a9b17cd336ceb1ac0c37f4ec5c1a,3,As entregas da lannister é sempre muito rapidas. Referrente ao produto é razoavel.,2,0.459,False
aad6a793e022c4ec81cab60401e126db,da486904a2675b4a8878493429ead8d0,3,"A película enviada nao proteje a tela inteira, nem em comprimento nem em largura. Apenas a tela funcional ",1,0.608,False
dc2290fce0f542f8d62dbef716ac38bd,98dfb59cc8884799f0bdb54acae8735e,3,Bom o meu produto que no caso era uma fonte para computador não foi entregue. porem eles tem um otimo atendimento.,4,0.587,False
29e6acb07b6dbed84c95d981d2aaf489,39263e1d21c19dd12321cbdb04b3175c,3,Material fragil e com cheiro ruim,2,0.502,False
88a55c929e81e5460731442fddceaacb,7585d4e21b02da91dd6b9dae232f96f8,3,"Não sei o que aconteceu mais o meu produto foi desenvolvido ao contrário, 
",1,0.402,False
8aa43efae32b9a8269e8b40100227a40,ca29aec188eb04a764fce98c6f69232c,3,"Bons produtos, preços razoáveis, contudo o rastreamento do pedido é completamente ineficiente.",3,0.555,True
437934b3f4e53e8b5aa77f5b5b0eb1b9,f7d88630da18acd4a11e2ade9eb1bb52,3,Até antes desta compra foi correta,1,0.282,False
092063c9bda31804a98f38dc8c4baff9,7ab41e111c9259cb0c56f80621a6ebf3,3,A qualidade é inferior ao que eu esperava.,2,0.53,False
e790f14a3d6030e2c242b1cabbabe9d4,c124ca6c2e3c84647f8694c95abec68b,3,"Provavelmente que tenha sido falha dos correios, mas paguei pelo produto e não recebi. ",1,0.687,False
597312daca8539590e53e4e5bb789bd2,ccddd1bb47228d484521b1d3613e7b28,3,"Boa tarde. Recebi apenas o livro coaching ministerial. Fico no aguardo de um retorno sobre o outro livro.

Desde ja agradeço a atenção.

Lincoln Santos Lopes.",4,0.272,False
9b2bd708569ab4c30c75d1aa21dbf246,c11b9c3650e886882788fb2f834dd152,3,"O produto chegou no prazo, mas estou na dúvida do produto pois não veio nenhum logotipo da Sony",3,0.345,True
771e823ccea14b79a440908c29d44883,90a2b2da168b833dcca42bdb705790c5,3,"Gostei, chegou bem, porém o produto é menor do que eu esperava. Muito pequeno.",3,0.663,True
0979b8ffb3f55f5b658431cf05e19e17,8efc9ad397c5d6a387d07826e5ffcacf,3,"Produto de qualidade. A trama é bem feita. Não gostei do acabamento, tem grampos à mostra e levemente torto.",4,0.535,False
a2c4a0af867a5e1e400e71b7c9e8b22c,5065ad433fb01b8ee48433c8ce6c6be9,3,"Produto mal embalado. A caixinha veio solta dentro da caixa grande do correio, aberta, com os ítens todos espalhados. Deveriam preencher o espaço livre ao menos com jornal.",1,0.77,False
f185293a826a87acdcd55d361877023d,5270a6da2c326132afd3b3c0a186a795,3,Muito fino....mas bom...,3,0.547,True
1d0278be60e3bf8a07b6a9a425e3fdda,f16e3a8c0140ade96be78de15312125b,3,"Tudo certo, exceto algumas informações nas características do produto não procede
",3,0.352,True
9a673ba1e23274483956d871028e321d,817b5c93f134a292fe75b0e313a14c7e,3,"Fiz uma compra só, o produto foi faturado junto saiu na mesma nota, quando chegou, veio só um com a nota com os 2, acabei reclamando e depois de 1 dia chegou o outro relógio, produto igual ao anúncio.",1,0.786,False
8675b5d04d170eda1efd751b707ff8b9,9afd9ae98cb2fcc3bc5b893594ccf663,3,A travessa retangular só veio uma. E eu comprei duas.,1,0.463,False
8b4d67eac6b4391b26eb9f7d71383d9e,fc2f758d05227510a9f46e37a1e0095e,3,O produto e bom mas o acabamento nem tanto.,3,0.61,True
d6d6de3952753e989cb411de9386152a,b132ad2a1d3d44a9fe2fe6b63c406593,3,A entrega dos produtos foi muito confusa e fora da data.,2,0.456,False
21d8ac3d2ddd04925aafe0b3f5b6fbc3,7ef0e1c98232d43b6e92ab32795aeb06,3,Bom,5,0.49,False
6ce4c537de2fdab3ca7101ba83433855,e25f6eca6acb03e66f46143b18fa6829,3,"Recebi o produto correto, porém a NF chegou em nome de outra pessoa.",1,0.432,False
18c0c8713f7b4675a87fde5face771b9,88aa3c3fb095aabfed68ad9cfe82c151,3,Houve atraso e tive que ir três vezes no correio para poder retirar o produto que comprei. Não comprei mais quando a entrega for feita pela targaryen. ,1,0.65,False
cd9125d39cfcb70ed3967732642e4864,cc80e8ed42d1d4ac3dbe8e800672d01c,3,"Achei a qualidade do produto muito ruim, não veio nenhuma bucha ou parafuso para fixar na parede.",2,0.469,False
b3c646f86314c066292a755d307889ee,dc43adc8cf44306503fd3db002d5db5f,3,"Um dos baldes veio com parafus quebrado, podem trocar com urgencia? obrigada.",2,0.375,False
d01af98e828e408ac7c931b10bbc7ffe,702019955fa998a0414ab1d64a9984e6,3,Eu Encomendo relógio bom bonito,5,0.514,False
d789c32be7abc4e2eb2b8cd43c2d4a59,3a545de1e0e068eedf5535c5d3a39838,3,"Recebi 01 un. dia 19/02 com a NF informando que tinha 02 unidades. Enviei uma reclamação para a lannister, foi muito desagradável. No dia 20 recebi o restante, levei um susto por falta de informação.",1,0.712,False
3f33fc1c73c846b33ec42aa3b2299be0,a73c3ddde7053504491569e480840e6d,3,Lindo o kit. Um pouco frágil. ,3,0.638,True
70e766e69c12f5e68cacfcd5a367a6e6,fc8b5696b23d0710ae737ff9c16f80ea,3,bom produto.,4,0.479,False
e90351a2e646910880be93f44eaf7cdc,0c6a2732270e3f0f66bd73dbde93b59e,3,Entrega dentro do prazo.Mais a película fica descolando as laterais ,3,0.401,True
370c57baddf84d52f899df0be78284b7,c2346355ba8062d8c308b0a82854206e,3,Tudo perfeito,5,0.751,False
d02df2d850fcaa8c9974d85f0a6b13d3,14c981a2e9e98dbc3eedc6084803ef1b,3,...,3,0.256,True
eb0b814a6d169fb5777215af141d39e5,7b58fca3faf09217a36d5febee5739a5,3,O produto ainda não chegou,1,0.706,False
3c533ad2525539abe9c3733a09b97153,943124300f49c04925947c81838ab67d,3,Indico,3,0.288,True
af9cdab9e0793a928a071030381a0ae0,ff3024474be86400847879103757d1fd,3,"O prendedor é ótimo.
A entrega demorou.",2,0.392,False
a9a20293d2efb658f74c495a87d66889,d44b754260def6c94daa9e661e530044,3,Pelo preço vale a pena ,4,0.355,False
06b56cc86301fe539b7894a23d7f7351,10ccb4dc0cc0d605b71afdcf4584128e,3,Foi entregue um dia apos o prazo. A entrega levou em media um prazo de 3 semanas quase. Muito longo. ,2,0.389,False
604ae62913d5d0774e55b561aa61f8d2,946f3e7b0d6366f4485b948f11d01ee5,3,O aspirador não chegou,1,0.531,False
ab9ba34a2343ebb950f96577da6f641e,779f3890fa0528852a6d4c46cd5772cc,3,"O produto chegou direitinho e muito rápido. Igual o da foto. Porém, sendo um carregador, aquesce demais, a ponto de não ser possível pegar com a mão. Risco de queimar algo de tão quente. ",3,0.46,True
424444d8f2a68fc64f5e9fbd765bd921,cbdd135deb197f0e58e13b3168600666,3,"Produto bonito, no entanto, a parte musical não funciona direito!! ",3,0.484,True
5a0f8e5d90407378564ddd39eaf9e9df,2e2a0af256d902ab2e816447f6f531be,3,"Os cartuchos da impressora vieram com defeito. O preto não funciona e o colorido não funciona a cor vermelha.
Lamentável!!!",1,0.85,False
d84b23985080cd218ec4d59f03a5d47c,bced9d44b71edeb7df9229c6b86fd784,3,Comprei o Mouse Gamer Usb 3200 Dpi Ótico 7 Botões X SOLDADO GAMER e recebi o Mouse Gamer Usb Spider 2 Om-705 Preto/vermelho Fortrek,1,0.298,False
8be67a94946385a09e2eecd37680f9f8,dde27525b15a17fe5d8b8503e60143c5,3,Comprei três tonners pretos. Entregaram dois pretos e um magenta. Para devolver eu preciso da nota fiscal que eles não enviaram e a chave de acesso para a nfe estava incorreta.,1,0.805,False
2828fc9550935cc39972e2588163f723,61c136fddac571834516a52d2e03458d,3,Obrigada,5,0.379,False
970ae7c9df61910a0a30c38670db7ae5,b7e332393b5e64cdc10d308c971a41c4,3,Teve um probleminha minha pasta multiuso pra notebook. 15.6 pedi a cor vermelha.me mandaram preta.nao foi do meu gosto . não consegui falar com vcs ok.,1,0.527,False
8f2b628682e6ffa13fe7a46d65bab97a,6e0eaecee9bbc83b77b4632e6c592963,3,Já comprei produtos e chegaram no prazo só esse que não chegou ainda,1,0.659,False
d56de13343062a5ca28b73e637aa7d66,dddfec61fb1cf6bbba0c10703db126ae,3,"O MATERIAL DO PRODUTO É BOM, MAS DEIXA A DESEJAR NO IMÃ QUE FECHA A CARTEIRA. É COM POUCA PRESSÃO, E COM UMA SEMANA DE USO, JÁ NÃO FECHA MAIS COMO DEVERIA. E FICA SOLTANDO LINHA DA COSTURA. MEDIANO ",2,0.584,False
bf2a118ff331c9f921d612ad09a0a945,2528fb34afc8310d8f94f0c29aa72e4e,3,Bom,5,0.49,False
435de8d66421e4d0e7efc7aa795abd7e,086d8c0d2740866ee3d4730987640d4c,3,"éu achei hotimo 
",5,0.294,False
b87652754bbfec9b4b8c94f13d710639,7b7aa18c12be9bec06ecb74c33609bcf,3,O produto é de ótima qualidade só que tive que buscar nos correios e não foi pra minha residência ,3,0.342,True
429856d721b6d33c24c79f7c319c177d,2e8e21db96a8ab922e51cd297678c6b2,3,O único problema foi que um dos potes veio com o vidro riscado. Como se tivessem esfregado algo. Acho que deveria ser melhor embalado para transporte. Mas tirando isso ok. Obrigada. ,3,0.576,True
45db266493662596c3ef869178bdc298,4e0d63d72f1cacc32d4cbc36b7d1d176,3,A caixa veio amassada e molhada. Veio quatro frasco de 500 ML e um veio trincado e vazou metade do produto.,1,0.778,False
58b4413cd843fed2be9fe01ca1dd7aef,f1ec04b3b8679de55776bea7e3ad436f,3,O site dos correios diz que a carga foi roubada. Esperando resolução. ,1,0.665,False
871f10efee03617de5efc5cc58f54770,a17a8c999619b6b4a7aec9d534cd56f2,3,"O carregador veio sem o cabo de energia.
Quanto a entrega, ok",3,0.427,True
f8760ecbec041a4efbc30c98710de2a4,5e80bc266978655e4e9e1ef166f52885,3,Só o prazo que um pouco estenso ,3,0.57,True
3bd21696bcc6ec4f7c233bb9145d5cc2,510c373425eabae593ad4cb8953d60f0,3,"Produto muito bom, recomendo. ",5,0.633,False
8a7d04305cd75402550eec285b574d7a,4a9d3281429a5cb0ed545ff8aa3f6f93,3,O produto veio muito mal embalado. Era um relógio que apenas foi colocado dentro da caixa de entrega sem nenhum cuidado ou proteção. O que poderia ter causado algum dano ao produto. ,1,0.761,False
eac0b3c759a637f2007a89ac67eca505,0547cd893959df1f7e54aeaee4368577,3,Bom,5,0.49,False
3394d14c869ebb4a429fb1099aad543f,a465a6d5ac23c4a20c1dd7e542352106,3,"Eu comprei somente porque não tenho pressa, porque o prazo de entrega os produtos está muito alto. ",2,0.387,False
27abf8de367a1083b41fa70cdd175a80,adc12f10b0d49b969eeff04bfef21427,3,"Recebi a fonte correta, porém o cabo de energia estava com um dos dentes da tomada partido, fora isso testei a fonte e funcionou perfeitamente",3,0.41,True
7835d6f3ef7dc35aebc3b33760d863e1,373ed2d4d423781420b5755892ef90ff,3,"essa versão 2.1 que pelo que vi, não funciona, não recomendo, testei em alguns carros, em nenhum tem sincronia com a ECU",1,0.728,False
5de6a637796792a503a0ff9235f62194,e68452f95dc9b23ff16c3ed8ca0275ac,3,"O pedido foi entregue parcialmente. Veio a Castanha da índia, mas faltou a Moringa.",1,0.436,False
be4e16abeb792466bf0e7cf98623402a,0cda834be88c6e549a9895efe5e0b49f,3,"Fiz a compra e chegou apenas o filtro , já o difusor estou esperando até agora pra ver quando vai chegar",1,0.356,False
fbb072266cce6a8e9b32864d8bd59bdf,7226faa7c52097729fa37ede3e8a625b,3,Muito boa! ,5,0.7,False
570e5a874821746d62b88a48eb36683a,b01b69dfa0d22c11ded5988a866d2d7c,3,na foto tinha tinta canon mais quando chegam os frascos é de outra marca,1,0.405,False
9698ab9b3ee62a3bf54a88e12ff5dfff,f054123dcc8f4f62b48652df19a22661,3,A entrega poderia ser mais rápida!,3,0.49,True
2fd79ce728399238576055c8f5cb448b,c503f01e35a4c24abaa34ddaa0c2b3ff,3,"Entrega dentro do prazo,porém o produto veio diferente da foto,um tecido muito leve e fino!",2,0.402,False
a03c8f7fddca7a17e394deccbd8d1913,279e00e0fbb287131056b0612f84ab6d,3,"a entrega estava prevista para 29/08 porem ate 31/08 não chego,mais creio que próxima semana chegue,ficarei no aguardo depois avalio mais.",1,0.422,False
5a5d362c8809f9b273537ac1a2283301,62fb68c86804042f32e43982f71ebb1d,3,"O comprimento do parafuso é maior que o original e ficou um pouco para fora da roda, na minha opinião deveria acompanhar as medidas dos parafusos originais. ",3,0.57,True
28ab5f5b112efe2a2f4582bf4d070485,5f4415c3829ad05566ee455a5344d07d,3,Eu ainda não recebi o produto para avaliviar a nota ,1,0.484,False
e5e2ba8bdc86cd32e7baf0bf9db238a9,47689e1278494cce8946914ea3a7ccab,3,"O produto veio empedrado e não tem consistência, coloração ao misturar com água.",1,0.625,False
6e74e5f2a1e45e98ea8f8a876b146576,a260362d840e55aa9895f1012776a329,3,Recebi e o produto dentro do esperado ,4,0.335,False
54e65ea9b1e84a47c6e3b4ef26b1f331,f1036577176d907152534984bfd5018f,3,tem problema com un cartucho o preto nao funciona,1,0.601,False
208fbd41f2cf8bded1af92ba00c75493,b0f3b60e4ef21a14515d0e51782a7580,3,"Funciona, mas os buracos no filtro metalico sao muito grandes e deixam alguns graos passarem.",3,0.674,True
67ccc82c97ea6bb5a99713501d9bc151,976d9425872f2283bdadfb50fd7e4188,3,Eu gostei muito mas esperava mais do material achei fraquinha..,3,0.424,True
a43fb7a065662b4017f3367c360fa762,c785921c49242bfac499ee30c455154f,3,"Gostei do produto,(Mas não é original) mas quebra um galho, recomendo...",3,0.475,True
d997bcc0c74c42eb5eca8a39e2503905,aa1b607cfe0e87e9a0251b792ef61d3f,3,Bom amei que era móvel mas gostei,4,0.403,False
a9aa22dc2be36857d3ebf82a4026d7de,98073f968a57983414bdfe914432f100,3,abs cdsf fsdfasd,4,0.291,False
06d08114b5186aba7aec24f842d42c19,2e0b5c286e103111a7b4ecfdfce4f8dc,3,Não recebi a nota fiscal. Favor providenciar.,1,0.645,False
3b832135ecc38433a22f120fbf642c22,0a80da8a2e86f5f401c7514602bc1105,3,"Foi entregue no prazo, mas ainda assim achei que demorou demais. ",3,0.569,True
86351ff283f6021610d107fa62cfa44e,4571099e8d87a92750edfddf99e5b56a,3,"Capinha simples e boa, porém a película veio com uma borda racha da ,película muito frágil",3,0.422,True
2376f556b8d5c24003acef73ab11f636,7e40398e4b930885edc608594647816d,3,Foi entregue apenas parte do pedido,1,0.622,False
eeba1449347bac009bab97e5109023a8,6e37d33226a8c50b397a7a334bcfd8f4,3,Produto nao é original.,1,0.553,False
3e34211927edd6389dd17ecd7eb2abea,326e63b8d39ccc6ed4d6090784876a40,3,Produto com pequenos pontos de ferrugem. Não estava em perfeito estado. ,2,0.498,False
f0797ab1b53feea89f2bb993625f62cb,c9229f668c1028a77a433afa8b93f122,3,"Tudo certo, produto recebido e nota fiscal enviada com o mesmo.",5,0.29,False
29ceda25c8d305a2b52e74669d4441b9,7441d0f70c52613e4e761304a7d2be9a,3,sem maiores problemas,3,0.354,True
976af80638bd76bd95adf58616886b37,81a57f43681d0997118092af56f37ce5,3,"Nao funcionou, parece queimado",1,0.866,False
19d1fc4d59f25eec899281abdfe5944f,c1961b98e4fd21637c3d46794c5ecd19,3,Recebi o produtos na data porem vieram um pouco sujos os protetores,3,0.581,True
ebc771717da8dff6a50799b4b7e8008b,411753995b9d6dde2c840f9b96ad946a,3,Foi entregue no prazo então tá ótimo ,5,0.282,False
2bc7dc2dddda8637c3cd92e967caf7ae,b86cef4892346edbcea1de0da1f3b8af,3,"Comprei 2 mosqueteiros e me cobraram 2 fretes..... não achei justo isso, mas tá bom.....",3,0.405,True
644926b134945775fcc996aec98f3680,010ff1cfe12f3094577e72b7bcecdf98,3,Comprei um produto e veio faltando na entrega... ,1,0.645,False
